customer_id,recency_days,transaction_count,amount,recency_score,frequency_score,monetary_score,rfm_score
34267,179,13,1330,2,5,5,255
10672,230,12,1094,2,4,4,244
2862,150,13,1191,3,5,4,354
24973,164,9,1060,3,2,4,324
12962,139,13,1382,3,5,5,355
19791,153,12,1242,3,4,5,345
34304,79,13,1276,4,5,5,455
13847,286,14,824,1,5,2,152
25950,181,13,983,2,5,3,253
11291,44,11,967,5,4,3,543
12825,324,7,340,1,1,1,111
8290,170,13,1446,3,5,5,355
27422,84,14,1499,4,5,5,455
17249,97,10,859,4,3,3,433
14022,347,9,959,1,2,3,123
25607,203,9,687,2,2,2,222
35028,281,8,743,1,2,2,122
12055,223,10,933,2,3,3,233
26628,91,15,1440,4,5,5,455
27202,244,9,1096,2,2,4,224
37397,41,16,1590,5,5,5,555
25762,174,4,332,3,1,1,311
21813,225,8,803,2,2,2,222
30650,221,12,1072,2,4,4,244
37240,230,10,874,2,3,3,233
38717,38,6,595,5,1,1,511
22103,568,7,432,1,1,1,111
18514,328,9,797,1,2,2,122
14469,287,5,706,1,1,2,112
16753,120,8,1157,4,2,4,424
5993,101,7,572,4,1,1,411
4483,127,8,916,3,2,3,323
21563,140,11,1179,3,4,4,344
32692,146,13,1261,3,5,5,355
1516,144,6,815,3,1,2,312
36429,477,3,148,1,1,1,111
9294,93,11,1171,4,4,4,444
407,75,8,911,5,2,3,523
20227,456,4,492,1,1,1,111
13575,140,9,1115,3,2,4,324
20624,149,11,901,3,4,3,343
27793,210,9,951,2,2,3,223
37354,426,7,857,1,1,3,113
21259,33,7,662,5,1,2,512
31325,92,13,1416,4,5,5,455
5293,321,9,783,1,2,2,122
28911,412,8,809,1,2,2,122
6102,227,11,996,2,4,3,243
9449,70,8,724,5,2,2,522
16257,513,6,462,1,1,1,111
1538,77,12,1246,4,4,5,445
39126,301,9,647,1,2,2,122
7675,133,9,923,3,2,3,323
31197,148,11,820,3,4,2,342
17022,130,4,373,3,1,1,311
17091,122,6,554,4,1,1,411
26889,83,11,951,4,4,3,443
23936,160,13,1544,3,5,5,355
33587,446,7,719,1,1,2,112
37117,175,9,652,3,2,2,322
9102,40,9,854,5,2,3,523
1106,123,17,1947,4,5,5,455
8145,207,7,654,2,1,2,212
4627,223,11,1076,2,4,4,244
20656,101,8,928,4,2,3,423
31472,39,15,1637,5,5,5,555
3502,101,8,652,4,2,2,422
24737,104,10,881,4,3,3,433
4647,117,15,1288,4,5,5,455
28655,178,16,1179,2,5,4,254
19361,72,13,1006,5,5,4,554
4302,152,13,1107,3,5,4,354
8529,77,14,1496,4,5,5,455
30416,232,15,1477,2,5,5,255
1177,72,7,585,5,1,1,511
5163,53,13,899,5,5,3,553
8096,108,9,884,4,2,3,423
4606,17,12,1079,5,4,4,544
31563,125,3,94,4,1,1,411
29908,461,8,935,1,2,3,123
18329,183,17,1427,2,5,5,255
37490,76,12,1387,5,4,5,545
4954,467,12,1098,1,4,4,144
36439,250,9,1157,2,2,4,224
16493,258,8,849,2,2,3,223
39168,209,14,1226,2,5,5,255
34552,353,6,404,1,1,1,111
18142,373,6,647,1,1,2,112
13475,59,10,769,5,3,2,532
316,525,4,439,1,1,1,111
24190,99,13,1110,4,5,4,454
27068,112,12,909,4,4,3,443
29024,443,4,551,1,1,1,111
27096,172,9,891,3,2,3,323
3328,107,13,1539,4,5,5,455
17135,136,14,1576,3,5,5,355
5665,161,10,844,3,3,3,333
10996,141,9,847,3,2,3,323
24918,199,9,771,2,2,2,222
17458,489,10,1160,1,3,4,134
26026,215,8,962,2,2,3,223
9713,127,12,1364,3,4,5,345
35737,208,8,835,2,2,3,223
9229,146,11,1166,3,4,4,344
32979,83,10,1087,4,3,4,434
32434,35,12,1371,5,4,5,545
39329,13,17,1712,5,5,5,555
26870,180,8,820,2,2,2,222
9956,173,8,1104,3,2,4,324
17589,48,6,544,5,1,1,511
35225,250,12,1507,2,4,5,245
2274,142,11,945,3,4,3,343
19965,100,11,727,4,4,2,442
27661,145,12,1196,3,4,4,344
6422,411,6,721,1,1,2,112
14020,120,7,758,4,1,2,412
21839,221,13,1070,2,5,4,254
23042,59,16,1159,5,5,4,554
10473,69,12,1293,5,4,5,545
21354,396,9,1103,1,2,4,124
8956,94,14,1735,4,5,5,455
10097,567,6,630,1,1,1,111
21735,54,15,1265,5,5,5,555
7847,512,9,724,1,2,2,122
15153,83,11,802,4,4,2,442
36980,286,4,398,1,1,1,111
24953,90,15,1312,4,5,5,455
20570,237,4,374,2,1,1,211
28607,55,8,679,5,2,2,522
23809,67,8,707,5,2,2,522
20949,114,6,400,4,1,1,411
7392,326,7,776,1,1,2,112
6380,150,8,628,3,2,1,321
31626,89,13,1017,4,5,4,454
20393,232,11,1136,2,4,4,244
37416,156,13,1269,3,5,5,355
2475,64,10,1054,5,3,4,534
38350,171,13,1115,3,5,4,354
12473,124,13,1176,4,5,4,454
24897,118,13,1366,4,5,5,455
32908,244,5,386,2,1,1,211
9409,106,7,582,4,1,1,411
11013,134,7,620,3,1,1,311
17617,48,9,843,5,2,3,523
15629,294,11,940,1,4,3,143
38125,38,9,754,5,2,2,522
11123,132,7,779,3,1,2,312
6723,441,10,738,1,3,2,132
28756,72,5,377,5,1,1,511
25170,89,12,1255,4,4,5,445
33836,328,10,625,1,3,1,131
29879,406,7,628,1,1,1,111
12218,484,7,711,1,1,2,112
26194,143,10,936,3,3,3,333
17486,81,16,1344,4,5,5,455
6755,95,12,938,4,4,3,443
16953,466,10,1296,1,3,5,135
35715,164,9,807,3,2,2,322
3835,252,7,533,2,1,1,211
18906,70,9,1220,5,2,4,524
34696,284,7,519,1,1,1,111
25344,194,10,887,2,3,3,233
4270,293,9,815,1,2,2,122
30529,106,11,929,4,4,3,443
4349,64,7,927,5,1,3,513
601,199,11,1163,2,4,4,244
707,85,9,1027,4,2,4,424
20706,40,7,896,5,1,3,513
24929,131,7,582,3,1,1,311
39614,498,6,525,1,1,1,111
3461,57,16,1420,5,5,5,555
2320,75,6,550,5,1,1,511
39778,229,6,671,2,1,2,212
9414,500,7,364,1,1,1,111
12121,170,10,1429,3,3,5,335
15507,192,7,1051,2,1,4,214
12543,469,10,1246,1,3,5,135
5577,94,12,1388,4,4,5,445
9226,175,9,876,3,2,3,323
2650,246,7,552,2,1,1,211
20546,243,8,829,2,2,3,223
24625,111,12,1203,4,4,4,444
2106,265,6,349,2,1,1,211
32601,62,13,1174,5,5,4,554
2550,27,6,546,5,1,1,511
19241,199,7,613,2,1,1,211
9572,16,6,764,5,1,2,512
5281,203,11,1081,2,4,4,244
16046,97,10,859,4,3,3,433
12586,184,5,352,2,1,1,211
28222,26,10,947,5,3,3,533
38370,25,8,738,5,2,2,522
33710,523,2,262,1,1,1,111
20801,114,7,872,4,1,3,413
21587,296,9,709,1,2,2,122
35144,186,13,1031,2,5,4,254
33823,165,10,515,3,3,1,331
35889,79,18,2020,4,5,5,455
17039,389,9,494,1,2,1,121
34008,139,10,1266,3,3,5,335
28205,508,3,219,1,1,1,111
13599,278,6,421,1,1,1,111
38053,196,14,1147,2,5,4,254
21422,111,12,1175,4,4,4,444
12268,449,10,833,1,3,3,133
31395,421,6,676,1,1,2,112
32450,106,5,394,4,1,1,411
33788,322,12,1557,1,4,5,145
30559,150,14,1163,3,5,4,354
30929,229,10,868,2,3,3,233
19200,153,12,1025,3,4,4,344
9150,186,11,1069,2,4,4,244
4796,164,11,883,3,4,3,343
29781,391,9,1111,1,2,4,124
25339,286,7,596,1,1,1,111
22077,3,12,1092,5,4,4,544
34533,45,13,1170,5,5,4,554
5919,321,8,903,1,2,3,123
33431,131,14,1624,3,5,5,355
12042,154,9,860,3,2,3,323
17747,244,6,522,2,1,1,211
29597,177,7,842,2,1,3,213
38762,160,16,1669,3,5,5,355
39742,226,12,1177,2,4,4,244
23674,161,8,728,3,2,2,322
25514,129,11,1192,3,4,4,344
14623,193,5,530,2,1,1,211
29240,452,11,871,1,4,3,143
13007,150,8,763,3,2,2,322
6136,138,7,964,3,1,3,313
31284,237,9,971,2,2,3,223
5988,128,7,740,3,1,2,312
9830,74,8,695,5,2,2,522
25822,158,11,874,3,4,3,343
13326,203,8,822,2,2,2,222
15362,111,12,1020,4,4,4,444
26763,217,10,1047,2,3,4,234
4733,34,10,975,5,3,3,533
17095,94,13,1312,4,5,5,455
34789,440,4,314,1,1,1,111
30424,64,11,1177,5,4,4,544
13050,137,11,1259,3,4,5,345
7074,20,8,972,5,2,3,523
34926,248,9,826,2,2,2,222
25362,53,13,1014,5,5,4,554
37236,74,17,1835,5,5,5,555
21118,31,14,1319,5,5,5,555
16898,21,12,968,5,4,3,543
7725,100,11,886,4,4,3,443
34536,131,5,471,3,1,1,311
33642,59,8,486,5,2,1,521
2834,28,10,817,5,3,2,532
18936,29,6,827,5,1,3,513
29780,152,7,787,3,1,2,312
33735,180,8,757,2,2,2,222
20340,378,8,892,1,2,3,123
29392,190,10,1059,2,3,4,234
1498,125,10,1014,4,3,4,434
35566,480,9,767,1,2,2,122
588,100,12,1533,4,4,5,445
15963,78,10,1198,4,3,4,434
33184,228,7,438,2,1,1,211
34353,204,11,1093,2,4,4,244
31773,551,5,590,1,1,1,111
38458,149,9,774,3,2,2,322
37289,245,9,519,2,2,1,221
19543,176,11,1497,3,4,5,345
15902,215,8,1012,2,2,4,224
6737,119,10,747,4,3,2,432
3617,133,8,693,3,2,2,322
3691,195,9,973,2,2,3,223
37957,94,15,1677,4,5,5,455
21474,158,12,1096,3,4,4,344
12348,162,11,932,3,4,3,343
1440,435,13,1157,1,5,4,154
271,159,8,909,3,2,3,323
5630,393,6,577,1,1,1,111
27439,218,7,717,2,1,2,212
997,161,14,1358,3,5,5,355
23620,137,8,792,3,2,2,322
35542,70,8,1001,5,2,3,523
31233,175,11,1152,3,4,4,344
8247,123,9,705,4,2,2,422
1696,189,7,841,2,1,3,213
14122,97,12,1192,4,4,4,444
35494,89,10,942,4,3,3,433
18321,380,9,1132,1,2,4,124
6256,76,15,1140,5,5,4,554
787,103,10,904,4,3,3,433
38202,584,4,259,1,1,1,111
36451,221,8,661,2,2,2,222
23403,135,7,943,3,1,3,313
28479,375,9,763,1,2,2,122
14907,152,11,1079,3,4,4,344
2105,130,21,2090,3,5,5,355
27939,189,11,981,2,4,3,243
28475,66,6,701,5,1,2,512
18311,265,10,856,2,3,3,233
18591,430,12,1346,1,4,5,145
6484,54,13,1204,5,5,4,554
23531,127,7,560,3,1,1,311
29304,133,13,1162,3,5,4,354
38247,115,9,905,4,2,3,423
29931,129,8,658,3,2,2,322
27037,179,4,240,2,1,1,211
11049,146,10,1212,3,3,4,334
25271,45,12,994,5,4,3,543
15585,173,11,991,3,4,3,343
10866,404,4,348,1,1,1,111
22823,171,14,1319,3,5,5,355
6365,192,10,955,2,3,3,233
36121,251,17,1990,2,5,5,255
20874,243,8,677,2,2,2,222
31872,340,12,1697,1,4,5,145
6118,496,6,636,1,1,1,111
37705,258,11,1010,2,4,4,244
31560,138,11,1011,3,4,4,344
29168,32,9,684,5,2,2,522
2506,194,14,1081,2,5,4,254
23504,137,8,762,3,2,2,322
25052,161,9,847,3,2,3,323
39514,503,8,580,1,2,1,121
34501,34,15,1324,5,5,5,555
34818,502,6,873,1,1,3,113
35688,129,11,1415,3,4,5,345
14647,188,9,980,2,2,3,223
23147,267,13,1178,1,5,4,154
3169,97,8,686,4,2,2,422
7094,129,12,1241,3,4,5,345
32892,112,14,1201,4,5,4,454
16151,272,11,1167,1,4,4,144
6593,43,7,884,5,1,3,513
6606,393,7,677,1,1,2,112
7574,594,5,664,1,1,2,112
13113,166,11,1179,3,4,4,344
20694,108,9,974,4,2,3,423
11796,109,8,738,4,2,2,422
17670,209,9,959,2,2,3,223
25393,279,8,785,1,2,2,122
36142,108,11,1042,4,4,4,444
13401,17,16,1576,5,5,5,555
36112,244,13,734,2,5,2,252
35794,12,12,1175,5,4,4,544
14040,83,8,805,4,2,2,422
25036,272,7,498,1,1,1,111
10275,49,15,1234,5,5,5,555
2350,128,8,737,3,2,2,322
11819,176,8,926,3,2,3,323
38334,47,8,680,5,2,2,522
23201,93,9,873,4,2,3,423
27293,375,10,918,1,3,3,133
14021,98,9,894,4,2,3,423
17004,185,12,1414,2,4,5,245
732,244,6,343,2,1,1,211
33748,111,14,1625,4,5,5,455
32261,155,10,1069,3,3,4,334
33918,121,9,1062,4,2,4,424
29677,34,11,964,5,4,3,543
29274,258,5,437,2,1,1,211
14739,46,5,312,5,1,1,511
18740,14,8,1034,5,2,4,524
32496,222,18,1774,2,5,5,255
21108,201,13,1176,2,5,4,254
18719,9,13,1206,5,5,4,554
26128,177,9,1012,2,2,4,224
15187,129,6,497,3,1,1,311
37420,63,13,1353,5,5,5,555
11552,178,7,861,2,1,3,213
39001,219,7,706,2,1,2,212
36718,478,9,1299,1,2,5,125
23617,56,13,1233,5,5,5,555
13243,117,10,1063,4,3,4,434
13419,140,12,1015,3,4,4,344
5470,109,9,686,4,2,2,422
5172,76,10,1394,5,3,5,535
37072,71,13,1142,5,5,4,554
17115,177,10,767,2,3,2,232
11841,89,8,990,4,2,3,423
25078,135,7,904,3,1,3,313
18846,29,9,865,5,2,3,523
25716,535,8,673,1,2,2,122
19826,96,10,986,4,3,3,433
10737,210,13,982,2,5,3,253
17708,71,8,638,5,2,1,521
602,87,9,762,4,2,2,422
17128,97,8,743,4,2,2,422
33852,26,12,918,5,4,3,543
5188,253,15,1904,2,5,5,255
2212,25,10,604,5,3,1,531
12474,42,10,1282,5,3,5,535
1942,71,15,1494,5,5,5,555
24993,119,14,1644,4,5,5,455
20339,84,9,877,4,2,3,423
4371,166,8,742,3,2,2,322
9271,204,8,738,2,2,2,222
30801,245,13,1354,2,5,5,255
12468,80,10,966,4,3,3,433
21732,136,10,783,3,3,2,332
29978,176,4,566,3,1,1,311
14029,113,13,1229,4,5,5,455
32198,246,9,677,2,2,2,222
5586,176,12,1042,3,4,4,344
28434,86,8,718,4,2,2,422
16675,108,9,863,4,2,3,423
11257,19,13,1162,5,5,4,554
12435,226,9,965,2,2,3,223
31727,216,6,554,2,1,1,211
7549,148,8,653,3,2,2,322
27014,74,15,1469,5,5,5,555
31245,45,13,1202,5,5,4,554
15420,487,9,646,1,2,2,122
9166,216,14,1249,2,5,5,255
13173,97,11,1061,4,4,4,444
10950,128,12,1071,3,4,4,344
7411,56,7,915,5,1,3,513
25141,164,15,1312,3,5,5,355
37305,259,8,498,2,2,1,221
36721,57,12,1084,5,4,4,544
9075,17,10,721,5,3,2,532
34344,42,9,996,5,2,3,523
24174,552,5,484,1,1,1,111
39951,162,7,589,3,1,1,311
21843,153,9,1117,3,2,4,324
7108,43,10,869,5,3,3,533
18061,225,8,775,2,2,2,222
24942,511,7,775,1,1,2,112
34007,43,8,905,5,2,3,523
39664,152,14,1078,3,5,4,354
10352,278,14,949,1,5,3,153
3571,227,10,1015,2,3,4,234
31279,108,12,1462,4,4,5,445
37651,7,13,1421,5,5,5,555
37486,112,10,1289,4,3,5,435
37833,541,7,640,1,1,1,111
5361,126,12,1206,3,4,4,344
4109,175,8,608,3,2,1,321
15182,113,16,1523,4,5,5,455
26876,240,8,601,2,2,1,221
13439,298,9,971,1,2,3,123
16712,445,10,946,1,3,3,133
25488,157,11,975,3,4,3,343
10528,36,9,979,5,2,3,523
20371,180,7,676,2,1,2,212
3927,58,6,643,5,1,2,512
21620,53,9,1191,5,2,4,524
38944,123,6,436,4,1,1,411
7256,92,12,992,4,4,3,443
28551,89,13,1187,4,5,4,454
30026,16,10,1169,5,3,4,534
33944,304,7,556,1,1,1,111
35849,119,7,812,4,1,2,412
39256,500,4,451,1,1,1,111
30622,151,8,807,3,2,2,322
17981,356,9,819,1,2,2,122
29026,521,7,784,1,1,2,112
10701,97,9,918,4,2,3,423
18793,112,14,1344,4,5,5,455
20199,49,13,1570,5,5,5,555
23811,223,8,1026,2,2,4,224
36948,147,12,1333,3,4,5,345
37126,338,5,504,1,1,1,111
26605,220,6,423,2,1,1,211
6843,478,10,1291,1,3,5,135
12814,105,8,917,4,2,3,423
479,137,11,832,3,4,3,343
22381,156,11,1066,3,4,4,344
30730,111,20,1654,4,5,5,455
17267,129,12,841,3,4,3,343
485,85,13,1442,4,5,5,455
29986,94,13,886,4,5,3,453
2965,255,7,495,2,1,1,211
34500,260,10,975,2,3,3,233
13647,63,7,757,5,1,2,512
21507,160,12,917,3,4,3,343
7362,97,9,635,4,2,1,421
36051,195,11,1092,2,4,4,244
29025,78,15,1528,4,5,5,455
26303,104,14,1138,4,5,4,454
15804,177,9,839,2,2,3,223
29057,223,8,936,2,2,3,223
31973,185,13,1321,2,5,5,255
18179,135,12,1209,3,4,4,344
2693,61,12,1212,5,4,4,544
17263,304,16,1576,1,5,5,155
35009,100,7,722,4,1,2,412
17176,136,14,1367,3,5,5,355
30023,405,13,1152,1,5,4,154
4644,91,12,1109,4,4,4,444
24029,164,13,950,3,5,3,353
32934,144,8,782,3,2,2,322
37367,147,14,1589,3,5,5,355
37520,122,12,815,4,4,2,442
39465,95,7,569,4,1,1,411
24760,71,5,620,5,1,1,511
21888,284,12,1018,1,4,4,144
36667,288,5,463,1,1,1,111
11497,118,13,1216,4,5,4,454
3069,172,14,1434,3,5,5,355
35813,180,12,1545,2,4,5,245
3528,124,15,1041,4,5,4,454
33646,291,11,1255,1,4,5,145
10959,486,6,310,1,1,1,111
21469,67,10,861,5,3,3,533
18118,397,8,791,1,2,2,122
23503,181,9,775,2,2,2,222
18977,62,13,1396,5,5,5,555
31194,105,11,1100,4,4,4,444
23728,132,11,1169,3,4,4,344
21687,56,10,914,5,3,3,533
3667,81,15,1589,4,5,5,455
2543,52,10,1068,5,3,4,534
3103,255,7,687,2,1,2,212
20140,452,5,351,1,1,1,111
28325,26,12,1058,5,4,4,544
3643,393,10,984,1,3,3,133
11098,170,15,1514,3,5,5,355
2970,130,7,528,3,1,1,311
30235,164,14,1175,3,5,4,354
36156,111,5,410,4,1,1,411
39223,83,4,365,4,1,1,411
38656,126,9,389,3,2,1,321
11228,197,9,847,2,2,3,223
32687,539,9,1183,1,2,4,124
13911,388,15,1395,1,5,5,155
26186,399,10,1061,1,3,4,134
11923,44,14,1110,5,5,4,554
32634,435,4,317,1,1,1,111
37052,225,10,1015,2,3,4,234
37747,33,14,1642,5,5,5,555
30628,144,14,1274,3,5,5,355
25744,190,13,1217,2,5,4,254
20631,106,10,1048,4,3,4,434
26412,164,11,1041,3,4,4,344
16276,84,15,1660,4,5,5,455
34732,208,13,1269,2,5,5,255
28920,96,7,616,4,1,1,411
16303,190,13,1308,2,5,5,255
7896,160,7,527,3,1,1,311
712,421,12,813,1,4,2,142
16617,139,10,953,3,3,3,333
15171,202,10,1122,2,3,4,234
6195,136,5,225,3,1,1,311
26520,444,5,596,1,1,1,111
32658,497,8,791,1,2,2,122
2176,203,12,1298,2,4,5,245
26043,223,7,800,2,1,2,212
673,234,12,1373,2,4,5,245
4784,32,5,326,5,1,1,511
5171,101,12,870,4,4,3,443
38317,108,12,1201,4,4,4,444
17467,80,7,1078,4,1,4,414
27300,256,8,529,2,2,1,221
1127,146,7,915,3,1,3,313
3739,270,10,865,1,3,3,133
21472,180,9,654,2,2,2,222
12265,83,10,1104,4,3,4,434
36736,101,10,1002,4,3,3,433
38613,218,4,215,2,1,1,211
28183,94,8,809,4,2,2,422
7084,273,13,1173,1,5,4,154
20502,25,9,972,5,2,3,523
15007,152,9,556,3,2,1,321
18224,64,8,757,5,2,2,522
31080,92,9,950,4,2,3,423
16209,140,12,1209,3,4,4,344
30670,158,6,311,3,1,1,311
13461,445,10,524,1,3,1,131
7208,239,8,902,2,2,3,223
6502,199,11,1191,2,4,4,244
15821,474,6,645,1,1,2,112
12537,405,5,677,1,1,2,112
2797,36,3,480,5,1,1,511
8173,170,10,586,3,3,1,331
38708,101,9,1314,4,2,5,425
21335,203,8,908,2,2,3,223
1673,403,7,615,1,1,1,111
22078,129,9,792,3,2,2,322
13338,193,7,809,2,1,2,212
155,164,5,583,3,1,1,311
5412,60,11,1044,5,4,4,544
36788,37,14,1763,5,5,5,555
29610,39,6,244,5,1,1,511
34761,599,5,424,1,1,1,111
37293,2,12,804,5,4,2,542
7999,206,10,882,2,3,3,233
6113,302,17,1089,1,5,4,154
2248,37,6,844,5,1,3,513
37252,106,11,1050,4,4,4,444
39645,231,8,608,2,2,1,221
1611,43,7,570,5,1,1,511
30112,88,10,939,4,3,3,433
33444,81,10,679,4,3,2,432
18009,204,6,715,2,1,2,212
26825,46,10,884,5,3,3,533
10010,139,15,1375,3,5,5,355
19571,237,9,1071,2,2,4,224
6069,18,8,706,5,2,2,522
22364,566,4,427,1,1,1,111
1219,183,7,706,2,1,2,212
34777,59,6,626,5,1,1,511
36472,259,7,734,2,1,2,212
9289,137,11,1477,3,4,5,345
30604,101,6,710,4,1,2,412
33870,178,13,1192,2,5,4,254
39986,25,10,1025,5,3,4,534
5284,125,8,697,4,2,2,422
32859,173,13,1079,3,5,4,354
29694,43,14,1137,5,5,4,554
2436,104,16,1381,4,5,5,455
8941,357,6,575,1,1,1,111
2575,163,11,1036,3,4,4,344
7563,130,13,1142,3,5,4,354
12025,51,10,869,5,3,3,533
31576,116,7,389,4,1,1,411
9791,206,9,950,2,2,3,223
36038,114,8,668,4,2,2,422
34914,296,10,710,1,3,2,132
37826,201,11,1034,2,4,4,244
38377,151,7,860,3,1,3,313
36869,104,7,1001,4,1,3,413
24136,147,9,1136,3,2,4,324
30648,99,9,943,4,2,3,423
8903,127,7,691,3,1,2,312
39083,120,14,1590,4,5,5,455
8853,64,14,1357,5,5,5,555
33218,113,8,825,4,2,2,422
29020,90,15,1801,4,5,5,455
21372,98,5,678,4,1,2,412
36261,294,10,883,1,3,3,133
6327,166,8,635,3,2,1,321
15843,85,11,756,4,4,2,442
3290,210,8,748,2,2,2,222
645,184,12,841,2,4,3,243
11654,75,9,790,5,2,2,522
6487,138,10,1215,3,3,4,334
32488,120,13,1155,4,5,4,454
28445,221,11,992,2,4,3,243
3197,312,14,1646,1,5,5,155
5974,455,9,890,1,2,3,123
28758,306,5,403,1,1,1,111
10236,286,7,746,1,1,2,112
26193,15,9,1037,5,2,4,524
29956,97,12,1101,4,4,4,444
36700,121,7,515,4,1,1,411
1531,81,13,1299,4,5,5,455
36488,188,16,2230,2,5,5,255
23128,490,10,1030,1,3,4,134
33182,84,11,792,4,4,2,442
33263,204,8,501,2,2,1,221
38283,178,6,818,2,1,2,212
21602,206,12,904,2,4,3,243
8050,204,11,1025,2,4,4,244
30771,159,7,728,3,1,2,312
1688,310,15,1493,1,5,5,155
9268,152,7,797,3,1,2,312
1238,110,9,859,4,2,3,423
38858,494,5,418,1,1,1,111
9436,16,5,657,5,1,2,512
28496,195,10,997,2,3,3,233
38510,533,5,600,1,1,1,111
8488,163,14,1584,3,5,5,355
38006,91,10,1071,4,3,4,434
31736,91,21,2010,4,5,5,455
9613,167,6,538,3,1,1,311
5427,184,12,973,2,4,3,243
38478,193,8,547,2,2,1,221
13392,124,9,807,4,2,2,422
8763,28,11,1087,5,4,4,544
25639,266,11,1596,1,4,5,145
2328,110,15,1250,4,5,5,455
20999,225,7,683,2,1,2,212
21726,70,7,355,5,1,1,511
20886,462,5,373,1,1,1,111
21615,10,14,1396,5,5,5,555
23351,160,11,1213,3,4,4,344
28978,345,8,1183,1,2,4,124
15881,169,6,623,3,1,1,311
23407,169,9,549,3,2,1,321
10309,88,10,804,4,3,2,432
33782,42,9,1197,5,2,4,524
16999,250,10,1328,2,3,5,235
12226,267,8,975,1,2,3,123
8548,77,10,1060,4,3,4,434
17107,112,15,1504,4,5,5,455
38441,344,9,1069,1,2,4,124
25128,179,9,819,2,2,2,222
18185,404,8,679,1,2,2,122
12009,19,10,940,5,3,3,533
31243,387,6,573,1,1,1,111
8267,127,9,908,3,2,3,323
35289,183,6,664,2,1,2,212
34043,245,6,769,2,1,2,212
5382,109,8,719,4,2,2,422
3054,360,9,958,1,2,3,123
19964,60,5,316,5,1,1,511
14883,149,15,1581,3,5,5,355
25427,126,9,839,3,2,3,323
15324,443,9,803,1,2,2,122
25602,117,11,1024,4,4,4,444
27084,301,10,936,1,3,3,133
12938,462,7,693,1,1,2,112
2459,77,5,528,4,1,1,411
4028,92,13,1256,4,5,5,455
13100,104,11,984,4,4,3,443
3484,304,11,678,1,4,2,142
8467,8,11,964,5,4,3,543
3880,177,13,1732,2,5,5,255
21796,262,8,746,2,2,2,222
8608,173,9,614,3,2,1,321
34878,265,6,687,2,1,2,212
26081,184,7,950,2,1,3,213
32325,292,8,718,1,2,2,122
31702,148,13,1270,3,5,5,355
25107,34,18,2006,5,5,5,555
37286,134,11,752,3,4,2,342
3676,48,7,682,5,1,2,512
38108,534,7,625,1,1,1,111
35881,47,16,1397,5,5,5,555
5674,136,11,1088,3,4,4,344
39013,115,11,1104,4,4,4,444
9264,153,11,1148,3,4,4,344
25440,295,7,782,1,1,2,112
23156,4,9,796,5,2,2,522
29885,6,9,851,5,2,3,523
7841,17,12,1128,5,4,4,544
23872,70,12,1289,5,4,5,545
39523,132,8,435,3,2,1,321
21340,104,10,1174,4,3,4,434
9979,345,8,652,1,2,2,122
14449,9,8,739,5,2,2,522
9743,93,15,842,4,5,3,453
14862,331,8,743,1,2,2,122
8492,234,9,655,2,2,2,222
32381,74,12,987,5,4,3,543
161,145,12,1517,3,4,5,345
31966,2,8,1171,5,2,4,524
33934,126,10,781,3,3,2,332
9606,150,9,616,3,2,1,321
11484,137,11,665,3,4,2,342
33409,23,12,1389,5,4,5,545
28212,50,10,947,5,3,3,533
4774,62,9,810,5,2,2,522
3349,181,6,608,2,1,1,211
30535,298,7,616,1,1,1,111
25655,24,9,1294,5,2,5,525
27220,451,13,961,1,5,3,153
3868,415,8,886,1,2,3,123
10721,362,6,822,1,1,2,112
23948,57,11,962,5,4,3,543
25142,120,5,465,4,1,1,411
29310,4,11,1237,5,4,5,545
7001,256,13,1231,2,5,5,255
31952,77,11,1294,4,4,5,445
8019,120,7,782,4,1,2,412
967,51,8,697,5,2,2,522
8966,48,15,1221,5,5,4,554
11637,152,12,1192,3,4,4,344
26613,6,12,1271,5,4,5,545
24284,280,8,927,1,2,3,123
19582,135,14,1357,3,5,5,355
10625,119,7,680,4,1,2,412
24537,77,9,812,4,2,2,422
38431,116,8,875,4,2,3,423
8680,26,14,1342,5,5,5,555
6724,16,10,733,5,3,2,532
22082,187,9,998,2,2,3,223
22502,169,10,1042,3,3,4,334
22674,383,15,1321,1,5,5,155
17058,92,8,888,4,2,3,423
36233,63,12,1114,5,4,4,544
37315,436,9,758,1,2,2,122
9030,416,8,763,1,2,2,122
3018,207,9,1112,2,2,4,224
15479,68,14,1358,5,5,5,555
15173,147,13,1159,3,5,4,354
31861,339,11,1309,1,4,5,145
9321,165,13,1360,3,5,5,355
2687,113,18,1288,4,5,5,455
26729,189,14,1409,2,5,5,255
14524,145,8,415,3,2,1,321
14244,214,8,569,2,2,1,221
39132,186,5,304,2,1,1,211
27591,88,13,1276,4,5,5,455
745,386,6,636,1,1,1,111
22079,226,10,811,2,3,2,232
32417,160,14,1379,3,5,5,355
30413,421,12,1160,1,4,4,144
28254,437,7,901,1,1,3,113
30851,55,9,876,5,2,3,523
25872,109,16,1560,4,5,5,455
35102,194,11,1114,2,4,4,244
13469,431,16,1212,1,5,4,154
20454,235,11,634,2,4,1,241
947,38,11,1337,5,4,5,545
2974,125,9,855,4,2,3,423
33640,21,7,592,5,1,1,511
7326,122,13,1469,4,5,5,455
18876,241,9,916,2,2,3,223
26020,116,8,996,4,2,3,423
23610,502,9,957,1,2,3,123
7798,432,6,485,1,1,1,111
17488,117,15,1680,4,5,5,455
29805,187,10,703,2,3,2,232
